Order_ID,Order_Date,Vendor_ID,Product_ID,Quantity,Unit_Price,Amount
PO118307,2024-04-19,V1017,P2034,18,962.13,17318.42
PO113334,2024-04-19,V1026,P2008,90,37.5,3375.42
PO106855,2024-04-19,V1001,P2034,23,914.58,21035.24
PO108796,2024-04-19,V1029,P2011,93,62.21,5785.5
PO104475,2024-04-19,V1014,P2027,64,207.74,13295.07
PO103083,2024-04-19,V1000,P2035,42,250.33,10513.8
PO122880,2024-04-19,V1029,P2030,12,96.97,1163.67
PO110065,2024-04-19,V1000,P2035,51,247.79,12637.35
PO112543,2024-04-19,V1028,P2016,57,1413.92,80593.51
PO116903,2024-04-19,V1000,P2033,24,1264.13,30339.09
PO108405,2024-04-20,V1001,P2033,24,1153.03,27672.71
PO118890,2024-04-20,V1013,P2011,15,60.25,903.69
PO116097,2024-04-20,V1003,P2033,67,1193.21,79944.8
PO100205,2024-04-20,V1009,P2011,69,60.85,4198.58
PO103373,2024-04-20,V1001,P2007,27,110.51,2983.83
PO107318,2024-04-20,V1027,P2000,16,269.0,4304.05
PO104073,2024-04-20,V1016,P2011,18,59.66,1073.9
PO122413,2024-04-20,V1000,P2001,48,127.25,6107.98
PO123147,2024-04-20,V1008,P2011,7,64.3,450.13
PO114229,2024-04-20,V1016,P2033,18,1183.98,21311.59
PO100146,2024-04-20,V1000,P2033,46,1096.55,50441.1
PO117996,2024-04-20,V1000,P2012,27,67.31,1817.45
PO105469,2024-04-20,V1001,P2030,34,94.18,3202.21
PO101019,2024-04-20,V1006,P2011,59,65.01,3835.57
PO105504,2024-04-21,V1017,P2035,59,249.9,14744.31
PO120380,2024-04-21,V1000,P2011,51,64.89,3309.25
PO122334,2024-04-21,V1022,P2001,32,115.44,3694.07
PO101263,2024-04-21,V1027,P2011,32,60.32,1930.08
PO107376,2024-04-21,V1002,P2017,41,1406.88,57681.9
PO107395,2024-04-21,V1002,P2033,48,1157.54,55561.92
PO122194,2024-04-21,V1001,P2011,16,69.82,1117.11
PO107553,2024-04-21,V1010,P2001,37,115.31,4266.45
PO106165,2024-04-21,V1017,P2007,36,112.67,4055.98
PO106131,2024-04-21,V1013,P2011,105,68.74,7218.13
PO108754,2024-04-21,V1007,P2005,26,435.8,11330.92
PO111980,2024-04-21,V1001,P2033,53,1100.05,58302.39
PO119273,2024-04-21,V1020,P2011,13,64.01,832.15
PO115205,2024-04-21,V1028,P2035,75,249.11,18683.0
PO101637,2024-04-21,V1014,P2007,49,110.07,5393.39
PO117592,2024-04-21,V1000,P2027,21,208.43,4377.03
PO100870,2024-04-22,V1001,P2009,7,83.91,587.38
PO115800,2024-04-22,V1027,P2011,31,61.74,1913.83
PO120259,2024-04-22,V1018,P2011,30,60.67,1820.01
PO102088,2024-04-22,V1022,P2034,35,956.37,33472.92
PO114923,2024-04-22,V1029,P2033,30,1260.3,37808.86
PO122803,2024-04-22,V1000,P2001,18,114.49,2060.87
PO122947,2024-04-22,V1022,P2007,21,104.66,2197.85
PO110766,2024-04-22,V1000,P2001,52,132.75,6903.13
PO118713,2024-04-22,V1018,P2009,25,85.19,2129.68
PO101389,2024-04-22,V1001,P2022,12,13.68,164.21
PO117296,2024-04-22,V1022,P2011,33,69.03,2278.0
PO110839,2024-04-22,V1019,P2027,73,214.69,15672.07
PO101539,2024-04-22,V1002,P2032,28,111.62,3125.4
PO101986,2024-04-22,V1015,P2005,49,405.23,19856.08
PO106270,2024-04-22,V1011,P2023,37,56.89,2105.03
PO117042,2024-04-22,V1010,P2001,30,114.17,3424.97
PO109276,2024-04-22,V1015,P2025,30,167.95,5038.36
PO110681,2024-04-22,V1020,P2033,22,1262.65,27778.3
PO116472,2024-04-22,V1001,P2011,19,64.72,1229.66
PO121202,2024-04-23,V1000,P2001,41,128.37,5263.33
PO120152,2024-04-23,V1006,P2011,85,64.9,5516.3
PO102201,2024-04-23,V1000,P2033,12,1157.04,13884.52
PO120441,2024-04-23,V1023,P2001,86,131.95,11347.45
PO101162,2024-04-23,V1019,P2001,35,116.35,4072.37
PO122784,2024-04-23,V1004,P2001,18,116.57,2098.3
PO116522,2024-04-23,V1021,P2014,17,1479.54,25152.11
PO120036,2024-04-23,V1002,P2011,32,59.78,1913.05
PO100140,2024-04-23,V1001,P2004,81,134.18,10868.45
PO121616,2024-04-23,V1001,P2012,9,70.49,634.41
PO108439,2024-04-23,V1005,P2001,56,131.57,7367.99
PO113930,2024-04-23,V1020,P2008,30,36.12,1083.64
PO102595,2024-04-23,V1000,P2018,9,844.09,7596.8
PO120072,2024-04-23,V1020,P2033,72,1098.64,79102.01
PO121500,2024-04-23,V1014,P2033,56,1268.31,71025.34
PO121788,2024-04-23,V1020,P2024,35,67.41,2359.29
PO116339,2024-04-23,V1001,P2027,9,220.28,1982.53
PO118913,2024-04-23,V1001,P2007,14,110.95,1553.25
PO122246,2024-04-24,V1025,P2034,52,890.45,46303.42
PO118496,2024-04-24,V1001,P2011,37,65.74,2432.25
PO111320,2024-04-24,V1029,P2027,31,237.13,7351.05
PO117514,2024-04-24,V1002,P2001,34,125.84,4278.54
PO107721,2024-04-24,V1022,P2034,11,908.05,9988.57
PO102298,2024-04-24,V1009,P2034,57,895.2,51026.63
PO121833,2024-04-24,V1001,P2017,45,1332.2,59949.04
PO105708,2024-04-24,V1000,P2033,45,1247.25,56126.35
PO106203,2024-04-24,V1024,P2019,61,130.0,7930.12
PO100814,2024-04-24,V1000,P2001,22,125.52,2761.46
PO119557,2024-04-24,V1001,P2002,15,523.13,7846.91
PO113746,2024-04-24,V1015,P2034,23,868.01,19964.29
PO120835,2024-04-24,V1003,P2011,39,61.27,2389.47
PO113005,2024-04-25,V1024,P2011,49,60.79,2978.6
PO114233,2024-04-25,V1023,P2011,50,69.82,3491.13
PO108406,2024-04-25,V1003,P2033,24,1126.59,27038.13
PO111617,2024-04-25,V1024,P2034,48,958.47,46006.47
PO122036,2024-04-25,V1000,P2034,20,939.52,18790.32
PO112459,2024-04-25,V1010,P2035,13,252.34,3280.44
PO113978,2024-04-25,V1000,P2034,18,956.35,17214.31
PO116520,2024-04-25,V1004,P2001,22,121.37,2670.23
PO122743,2024-04-25,V1013,P2002,27,579.12,15636.2
PO110553,2024-04-25,V1000,P2001,20,119.14,2382.71
PO122386,2024-04-25,V1001,P2018,31,845.82,26220.34
PO116099,2024-04-25,V1012,P2001,25,118.93,2973.17
PO102112,2024-04-25,V1007,P2011,68,60.43,4109.22
PO117757,2024-04-25,V1023,P2025,32,185.82,5946.18
PO103267,2024-04-26,V1017,P2027,16,219.14,3506.19
PO108370,2024-04-26,V1017,P2028,16,171.28,2740.42
PO103345,2024-04-26,V1004,P2001,52,129.84,6751.7
PO107014,2024-04-26,V1015,P2035,133,263.77,35081.62
PO102042,2024-04-26,V1017,P2016,34,1435.74,48815.15
PO113671,2024-04-26,V1000,P2011,96,67.35,6465.68
PO122820,2024-04-26,V1001,P2002,56,607.24,34005.29
PO109532,2024-04-26,V1023,P2003,32,384.58,12306.43
PO111928,2024-04-26,V1018,P2033,26,1204.77,31324.02
PO114240,2024-04-26,V1024,P2030,43,101.1,4347.21
PO115465,2024-04-26,V1011,P2001,39,130.33,5082.7
PO107804,2024-04-26,V1000,P2008,18,36.04,648.65
PO115232,2024-04-26,V1021,P2002,72,551.06,39676.11
PO114955,2024-04-26,V1013,P2001,31,125.01,3875.29
PO107266,2024-04-26,V1000,P2033,27,1187.32,32057.74
PO122456,2024-04-26,V1009,P2033,41,1102.18,45189.56
PO109993,2024-04-26,V1026,P2010,20,43.75,874.9
PO114477,2024-04-26,V1029,P2033,39,1103.15,43022.87
PO101957,2024-04-26,V1017,P2017,25,1409.69,35242.17
PO113062,2024-04-26,V1015,P2035,44,242.79,10682.93
PO109956,2024-04-26,V1021,P2006,60,80.84,4850.7
PO119796,2024-04-26,V1000,P2034,13,1000.64,13008.35
PO112338,2024-04-27,V1001,P2008,89,33.94,3020.75
PO118233,2024-04-27,V1025,P2020,21,19.41,407.66
PO102821,2024-04-27,V1016,P2011,69,61.04,4211.77
PO116294,2024-04-27,V1002,P2001,27,123.17,3325.69
PO112431,2024-04-27,V1017,P2014,33,1556.2,51354.75
PO110980,2024-04-27,V1023,P2030,56,92.06,5155.1
PO113810,2024-04-27,V1024,P2001,20,117.95,2358.96
PO101146,2024-04-27,V1000,P2008,145,35.72,5179.18
PO112591,2024-04-27,V1023,P2011,46,67.17,3089.71
PO120230,2024-04-27,V1001,P2033,61,1123.91,68558.7
PO107245,2024-04-27,V1000,P2017,46,1401.39,64463.79
PO108051,2024-04-27,V1001,P2014,25,1565.12,39128.0
PO107918,2024-04-27,V1000,P2023,33,50.63,1670.81
PO108742,2024-04-27,V1019,P2030,105,103.68,10886.57
PO117811,2024-04-27,V1027,P2001,36,120.65,4343.43
PO121005,2024-04-27,V1026,P2034,14,943.67,13211.35
PO121814,2024-04-27,V1001,P2001,57,126.76,7225.32
PO113048,2024-04-27,V1019,P2002,13,544.83,7082.85
PO105531,2024-04-28,V1004,P2011,11,65.33,718.62
PO119196,2024-04-28,V1001,P2033,62,1173.76,72773.02
PO101052,2024-04-28,V1005,P2035,34,246.63,8385.27
PO108527,2024-04-28,V1028,P2008,26,37.29,969.42
PO103098,2024-04-28,V1000,P2001,5,114.78,573.9
PO114366,2024-04-28,V1025,P2035,33,234.25,7730.3
PO117280,2024-04-28,V1002,P2011,38,64.93,2467.26
PO111037,2024-04-28,V1017,P2018,27,922.42,24905.35
PO112424,2024-04-28,V1003,P2034,56,983.11,55054.43
PO115459,2024-04-28,V1029,P2027,45,217.54,9789.28
PO105660,2024-04-28,V1024,P2007,24,102.18,2452.32
PO106608,2024-04-28,V1002,P2009,32,79.52,2544.61
PO115313,2024-04-28,V1027,P2007,102,111.76,11399.98
PO110010,2024-04-28,V1003,P2010,45,41.49,1867.08
PO121522,2024-04-28,V1002,P2016,116,1301.58,150983.59
PO112682,2024-04-29,V1024,P2033,40,1118.73,44749.31
PO114556,2024-04-29,V1019,P2034,61,958.76,58484.28
PO111527,2024-04-29,V1006,P2025,44,178.2,7841.0
PO119427,2024-04-29,V1014,P2013,19,297.37,5649.96
PO103773,2024-04-29,V1002,P2011,71,62.17,4413.84
PO108490,2024-04-29,V1000,P2033,57,1251.71,71347.6
PO116907,2024-04-29,V1028,P2024,32,63.47,2031.03
PO117864,2024-04-29,V1012,P2012,13,73.29,952.76
PO112278,2024-04-29,V1001,P2011,3,68.91,206.74
PO101763,2024-04-29,V1022,P2000,45,288.47,12981.36
PO105636,2024-04-29,V1003,P2009,38,80.95,3076.03
PO122476,2024-04-29,V1000,P2028,59,183.38,10819.54
PO112763,2024-04-29,V1007,P2022,13,13.52,175.81
PO115303,2024-04-29,V1002,P2009,48,77.82,3735.51
PO110831,2024-04-29,V1029,P2009,55,76.06,4183.13
PO119027,2024-04-29,V1016,P2007,44,101.78,4478.36
PO122271,2024-04-29,V1028,P2007,18,117.01,2106.21
PO101789,2024-04-29,V1008,P2004,17,132.44,2251.55
PO113429,2024-04-29,V1025,P2009,52,77.13,4010.52
PO116227,2024-04-29,V1016,P2003,26,386.48,10048.5
PO102778,2024-04-29,V1000,P2033,53,1166.83,61841.83
PO123033,2024-04-29,V1003,P2027,36,234.46,8440.41
PO108194,2024-04-30,V1005,P2001,41,120.55,4942.75
PO111749,2024-04-30,V1005,P2007,20,108.47,2169.41
PO115908,2024-04-30,V1001,P2019,22,145.31,3196.91
PO101312,2024-04-30,V1000,P2005,71,401.1,28477.95
PO102982,2024-04-30,V1014,P2025,24,183.73,4409.57
PO103706,2024-04-30,V1001,P2034,39,999.77,38991.19
PO102587,2024-04-30,V1025,P2033,31,1231.32,38170.93
PO120439,2024-04-30,V1000,P2011,28,61.52,1722.57
PO108775,2024-04-30,V1019,P2033,45,1236.41,55638.38
PO113670,2024-04-30,V1011,P2012,102,66.04,6735.94
PO113954,2024-04-30,V1016,P2025,16,185.2,2963.22
PO102015,2024-04-30,V1013,P2013,40,312.03,12481.05
PO101923,2024-04-30,V1001,P2016,4,1376.77,5507.09
PO114056,2024-04-30,V1011,P2028,67,173.76,11641.97
PO109050,2024-04-30,V1028,P2016,29,1447.0,41963.11
PO115518,2024-04-30,V1026,P2014,58,1369.44,79427.3
PO103239,2024-04-30,V1000,P2035,76,252.9,19220.6
PO122761,2024-05-01,V1014,P2007,13,116.03,1508.34
PO112862,2024-05-01,V1000,P2012,38,66.98,2545.32
PO117529,2024-05-01,V1008,P2025,108,186.66,20159.72
PO113392,2024-05-01,V1015,P2035,21,253.54,5324.41
PO103796,2024-05-01,V1000,P2011,33,59.63,1967.78
PO110896,2024-05-01,V1001,P2034,29,1002.34,29067.81
PO100148,2024-05-01,V1000,P2033,24,1199.15,28779.68
PO114621,2024-05-01,V1014,P2011,123,62.07,7635.18
PO121665,2024-05-01,V1025,P2020,27,20.37,549.94
PO117662,2024-05-01,V1003,P2011,70,67.52,4726.62
PO101391,2024-05-01,V1013,P2011,36,64.75,2330.94
PO104183,2024-05-01,V1026,P2025,36,172.38,6205.68
PO106398,2024-05-01,V1004,P2003,27,380.24,10266.43
PO122132,2024-05-01,V1029,P2005,66,405.85,26786.35
PO108711,2024-05-02,V1005,P2018,68,836.85,56906.07
PO113329,2024-05-02,V1001,P2000,18,260.0,4680.07
PO103702,2024-05-02,V1008,P2006,44,76.61,3370.86
PO122123,2024-05-02,V1000,P2000,16,259.76,4156.15
PO108619,2024-05-02,V1015,P2034,18,941.11,16939.97
PO101387,2024-05-02,V1027,P2002,14,556.5,7791.01
PO108947,2024-05-02,V1021,P2027,75,221.39,16604.57
PO100805,2024-05-02,V1000,P2011,64,63.44,4059.88
PO103723,2024-05-02,V1000,P2026,10,532.94,5329.41
PO121263,2024-05-02,V1000,P2011,21,68.37,1435.76
PO118194,2024-05-02,V1003,P2003,64,366.24,23439.58
PO106044,2024-05-02,V1021,P2033,40,1130.26,45210.51
PO101256,2024-05-02,V1008,P2000,10,300.24,3002.41
PO100933,2024-05-02,V1002,P2001,34,119.27,4055.13
PO101075,2024-05-02,V1007,P2034,7,969.55,6786.84
PO100280,2024-05-02,V1018,P2033,59,1131.1,66735.13
PO102468,2024-05-02,V1023,P2011,13,59.74,776.66
PO104983,2024-05-02,V1022,P2034,76,857.38,65160.95
PO103422,2024-05-02,V1000,P2019,47,148.5,6979.45
PO117851,2024-05-02,V1010,P2033,37,1252.62,46346.92
PO107692,2024-05-03,V1010,P2011,58,62.07,3600.05
PO103966,2024-05-03,V1006,P2011,15,69.95,1049.25
PO122829,2024-05-03,V1029,P2035,26,270.22,7025.77
PO113252,2024-05-03,V1001,P2009,97,77.06,7474.42
PO118223,2024-05-03,V1019,P2034,24,884.17,21220.09
PO118173,2024-05-03,V1009,P2025,50,165.97,8298.35
PO103855,2024-05-03,V1000,P2031,6,1020.67,6124.02
PO114290,2024-05-03,V1028,P2035,7,254.04,1778.31
PO117273,2024-05-03,V1027,P2011,42,69.96,2938.37
PO121389,2024-05-03,V1020,P2028,39,187.02,7293.96
PO114486,2024-05-03,V1007,P2012,15,65.06,975.91
PO112027,2024-05-03,V1010,P2022,30,15.43,462.99
PO103287,2024-05-03,V1014,P2003,5,378.41,1892.04
PO112268,2024-05-03,V1025,P2025,8,174.56,1396.51
PO118687,2024-05-03,V1001,P2007,57,111.66,6364.58
PO120798,2024-05-03,V1002,P2033,37,1089.91,40326.85
PO109962,2024-05-03,V1001,P2001,33,114.05,3763.7
PO122454,2024-05-03,V1011,P2003,32,361.59,11570.8
PO109086,2024-05-03,V1003,P2025,9,186.32,1676.9
PO101712,2024-05-03,V1001,P2011,46,69.63,3203.18
PO104192,2024-05-03,V1020,P2027,34,240.06,8161.94
PO108471,2024-05-03,V1014,P2014,60,1356.03,81361.98
PO115521,2024-05-04,V1026,P2003,11,398.8,4386.75
PO114074,2024-05-04,V1015,P2025,46,167.0,7681.98
PO118106,2024-05-04,V1011,P2018,72,910.45,65552.42
PO115505,2024-05-04,V1000,P2030,37,92.94,3438.85
PO100250,2024-05-04,V1024,P2034,53,919.99,48759.53
PO112818,2024-05-04,V1026,P2007,73,117.89,8606.15
PO121822,2024-05-04,V1028,P2017,5,1281.59,6407.95
PO110918,2024-05-04,V1000,P2011,29,62.29,1806.49
PO100113,2024-05-04,V1028,P2034,10,897.4,8973.96
PO118077,2024-05-04,V1000,P2020,12,21.68,260.18
PO101738,2024-05-04,V1000,P2034,28,999.55,27987.39
PO106896,2024-05-04,V1000,P2034,35,903.44,31620.35
PO110530,2024-05-05,V1001,P2001,78,124.7,9726.72
PO113561,2024-05-05,V1000,P2019,28,141.44,3960.39
PO109757,2024-05-05,V1009,P2004,89,134.29,11951.65
PO105165,2024-05-05,V1001,P2011,92,66.51,6118.75
PO121755,2024-05-05,V1014,P2012,75,63.09,4731.79
PO118385,2024-05-05,V1003,P2023,77,58.48,4502.66
PO109871,2024-05-05,V1001,P2031,18,921.71,16590.71
PO121610,2024-05-05,V1006,P2017,9,1283.69,11553.18
PO111140,2024-05-05,V1000,P2001,34,113.51,3859.37
PO116363,2024-05-05,V1024,P2012,14,68.54,959.52
PO118912,2024-05-05,V1016,P2034,19,969.73,18424.89
PO117494,2024-05-05,V1001,P2003,47,377.35,17735.51
PO119024,2024-05-05,V1011,P2025,16,177.46,2839.43
PO113562,2024-05-05,V1000,P2009,34,77.13,2622.35
PO122314,2024-05-05,V1001,P2006,21,76.22,1600.53
PO116925,2024-05-05,V1021,P2022,60,15.08,904.78
PO116956,2024-05-05,V1001,P2034,18,940.5,16928.97
PO101734,2024-05-05,V1015,P2034,36,931.05,33517.98
PO108013,2024-05-05,V1000,P2034,21,990.05,20791.02
PO108893,2024-05-05,V1021,P2009,33,82.03,2707.12
PO109064,2024-05-05,V1000,P2024,91,61.24,5572.56
PO106636,2024-05-05,V1017,P2001,30,126.69,3800.56
PO102859,2024-05-05,V1000,P2012,42,62.9,2641.67
PO103782,2024-05-06,V1008,P2001,66,123.73,8166.35
PO104565,2024-05-06,V1010,P2034,23,950.86,21869.77
PO103527,2024-05-06,V1000,P2034,61,990.95,60447.83
PO105415,2024-05-06,V1003,P2034,30,891.24,26737.3
PO107677,2024-05-06,V1023,P2035,23,272.6,6269.7
PO107480,2024-05-06,V1019,P2033,19,1217.38,23130.15
PO103243,2024-05-06,V1001,P2034,13,943.53,12265.95
PO117967,2024-05-06,V1018,P2009,22,80.45,1769.93
PO116848,2024-05-06,V1024,P2035,13,255.8,3325.46
PO110636,2024-05-06,V1002,P2007,24,112.81,2707.36
PO103664,2024-05-06,V1001,P2001,28,132.24,3702.73
PO116463,2024-05-06,V1007,P2002,35,576.45,20175.74
PO106624,2024-05-06,V1008,P2007,48,104.49,5015.36
PO104060,2024-05-06,V1021,P2035,77,245.24,18883.76
PO103301,2024-05-06,V1000,P2025,35,164.77,5766.81
PO112464,2024-05-06,V1006,P2034,48,886.15,42535.03
PO105526,2024-05-06,V1000,P2033,18,1246.44,22436.0
PO115779,2024-05-06,V1000,P2033,50,1145.03,57251.26
PO116891,2024-05-06,V1015,P2030,7,89.93,629.54
PO110869,2024-05-06,V1001,P2000,26,280.19,7284.84
PO101545,2024-05-06,V1016,P2035,23,253.97,5841.23
PO107166,2024-05-06,V1001,P2019,43,149.54,6430.3
PO118306,2024-05-06,V1017,P2028,39,188.02,7332.68
PO112640,2024-05-06,V1001,P2019,12,140.66,1687.92
PO121261,2024-05-06,V1023,P2020,109,21.42,2334.74
PO112271,2024-05-06,V1007,P2033,14,1224.6,17144.4
PO103874,2024-05-06,V1005,P2034,8,909.69,7277.53
PO116823,2024-05-06,V1027,P2002,71,563.55,40012.4
PO102843,2024-05-07,V1021,P2023,68,57.87,3935.46
PO118670,2024-05-07,V1012,P2011,22,64.8,1425.65
PO122955,2024-05-07,V1010,P2025,102,176.94,18047.96
PO111086,2024-05-07,V1000,P2035,81,265.83,21532.46
PO108310,2024-05-07,V1001,P2012,16,70.55,1128.81
PO112481,2024-05-07,V1001,P2011,11,61.07,671.81
PO122856,2024-05-07,V1018,P2034,15,987.8,14816.96
PO104484,2024-05-07,V1001,P2030,56,102.95,5765.09
PO121386,2024-05-07,V1024,P2010,48,38.0,1824.18
PO115432,2024-05-07,V1019,P2011,27,63.67,1719.08
PO109386,2024-05-07,V1009,P2025,90,172.66,15539.59
PO105719,2024-05-07,V1001,P2001,63,115.68,7287.57
PO102759,2024-05-07,V1003,P2000,33,266.08,8780.76
PO116775,2024-05-07,V1001,P2001,59,126.16,7443.55
PO122501,2024-05-07,V1003,P2030,28,96.45,2700.64
PO121918,2024-05-07,V1001,P2000,34,282.35,9599.98
PO114048,2024-05-07,V1000,P2008,65,33.77,2194.9
PO104630,2024-05-07,V1015,P2022,91,15.02,1366.56
PO106298,2024-05-08,V1011,P2001,38,123.01,4674.24
PO120625,2024-05-08,V1000,P2030,24,90.71,2177.07
PO100135,2024-05-08,V1000,P2033,14,1216.06,17024.77
PO112320,2024-05-08,V1001,P2035,55,259.45,14269.96
PO106967,2024-05-08,V1013,P2033,52,1136.6,59103.18
PO104033,2024-05-08,V1025,P2033,29,1160.43,33652.43
PO100769,2024-05-08,V1004,P2032,11,108.54,1193.91
PO121034,2024-05-08,V1023,P2030,87,94.43,8215.03
PO108132,2024-05-08,V1016,P2023,44,53.85,2369.39
PO103674,2024-05-08,V1000,P2011,27,67.82,1831.27
PO118380,2024-05-08,V1000,P2033,14,1248.45,17478.27
PO107356,2024-05-08,V1021,P2013,13,315.38,4099.94
PO120463,2024-05-08,V1022,P2034,114,965.94,110117.29
PO101332,2024-05-08,V1007,P2035,12,267.78,3213.37
PO117938,2024-05-08,V1017,P2035,46,238.86,10987.5
PO106185,2024-05-08,V1029,P2030,77,102.55,7896.47
PO122576,2024-05-08,V1021,P2001,48,126.71,6082.14
PO108041,2024-05-08,V1015,P2003,9,387.76,3489.87
PO116623,2024-05-08,V1027,P2025,24,165.72,3977.21
PO117163,2024-05-08,V1023,P2001,55,123.85,6811.79
PO109200,2024-05-08,V1002,P2011,21,61.34,1288.07
PO100898,2024-05-08,V1002,P2033,39,1162.73,45346.38
PO122670,2024-05-08,V1003,P2011,78,60.36,4707.72
PO104910,2024-05-08,V1007,P2020,72,21.79,1568.93
PO119931,2024-05-08,V1027,P2014,68,1535.71,104427.97
PO101947,2024-05-08,V1000,P2034,17,913.94,15536.96
PO107489,2024-05-08,V1000,P2021,31,34.17,1059.15
PO111513,2024-05-08,V1004,P2035,13,253.47,3295.15
PO111226,2024-05-09,V1000,P2007,19,114.67,2178.77
PO116839,2024-05-09,V1020,P2034,33,879.62,29027.4
PO101560,2024-05-09,V1015,P2011,24,66.7,1600.83
PO108640,2024-05-09,V1006,P2034,25,869.43,21735.85
PO122766,2024-05-09,V1022,P2011,23,63.08,1450.75
PO105158,2024-05-09,V1029,P2025,45,162.53,7313.91
PO119600,2024-05-09,V1025,P2034,58,969.84,56250.66
PO103104,2024-05-09,V1002,P2027,27,236.97,6398.14
PO109561,2024-05-09,V1014,P2017,35,1385.13,48479.47
PO121877,2024-05-09,V1021,P2011,31,61.89,1918.61
PO102117,2024-05-09,V1027,P2001,43,117.36,5046.34
PO112102,2024-05-09,V1002,P2028,44,178.63,7859.82
PO122858,2024-05-10,V1023,P2035,59,256.5,15133.65
PO120121,2024-05-10,V1011,P2000,30,277.43,8322.95
PO100660,2024-05-10,V1003,P2002,68,565.07,38424.7
PO120871,2024-05-10,V1001,P2007,35,113.6,3976.05
PO112797,2024-05-10,V1000,P2035,45,252.52,11363.62
PO112434,2024-05-10,V1003,P2011,40,62.22,2488.64
PO100879,2024-05-10,V1013,P2011,15,66.65,999.8
PO107666,2024-05-10,V1012,P2016,11,1361.3,14974.34
PO107357,2024-05-10,V1017,P2028,25,178.71,4467.72
PO113145,2024-05-10,V1012,P2033,14,1226.0,17164.04
PO104066,2024-05-10,V1024,P2035,39,266.77,10404.15
PO115684,2024-05-10,V1013,P2001,51,124.09,6328.72
PO119447,2024-05-10,V1018,P2033,39,1168.54,45573.11
PO106560,2024-05-10,V1000,P2012,27,64.87,1751.54
PO106958,2024-05-11,V1000,P2022,71,14.98,1063.5
PO112668,2024-05-11,V1010,P2028,12,169.19,2030.3
PO102563,2024-05-11,V1022,P2033,44,1173.12,51617.49
PO105845,2024-05-11,V1027,P2034,39,873.98,34085.38
PO116510,2024-05-11,V1028,P2020,43,21.79,937.0
PO122546,2024-05-11,V1014,P2022,49,14.21,696.26
PO121436,2024-05-11,V1000,P2025,47,164.92,7751.45
PO122434,2024-05-11,V1019,P2033,35,1152.79,40347.81
PO104971,2024-05-11,V1000,P2017,62,1334.95,82767.13
PO111712,2024-05-11,V1018,P2034,7,887.49,6212.41
PO104293,2024-05-11,V1005,P2033,30,1137.63,34128.79
PO115671,2024-05-11,V1000,P2034,85,894.65,76045.59
PO119657,2024-05-11,V1000,P2030,67,91.89,6156.81
PO103075,2024-05-11,V1000,P2025,31,164.39,5096.23
PO112805,2024-05-11,V1011,P2007,9,103.27,929.4
PO105916,2024-05-11,V1003,P2002,22,531.99,11703.8
PO102740,2024-05-11,V1004,P2034,27,971.72,26236.55
PO121017,2024-05-11,V1000,P2012,11,71.44,785.79
PO101494,2024-05-12,V1003,P2011,20,64.19,1283.83
PO117983,2024-05-12,V1001,P2034,82,966.37,79242.11
PO103317,2024-05-12,V1002,P2033,87,1122.06,97618.8
PO109886,2024-05-12,V1000,P2001,14,120.03,1680.42
PO118823,2024-05-12,V1026,P2034,88,972.48,85578.5
PO103495,2024-05-12,V1007,P2022,58,14.92,865.25
PO117995,2024-05-12,V1001,P2011,4,62.82,251.27
PO115892,2024-05-12,V1011,P2004,10,149.28,1492.8
PO107562,2024-05-12,V1013,P2021,39,33.07,1289.79
PO117094,2024-05-12,V1012,P2027,28,234.32,6560.94
PO114211,2024-05-12,V1000,P2003,39,350.15,13655.86
PO101403,2024-05-12,V1000,P2033,27,1258.35,33975.42
PO116797,2024-05-12,V1021,P2033,11,1090.54,11995.95
PO111115,2024-05-12,V1024,P2005,49,391.81,19198.89
PO101361,2024-05-12,V1025,P2001,47,129.29,6076.79
PO108861,2024-05-12,V1002,P2028,11,180.83,1989.09
PO104948,2024-05-12,V1002,P2000,44,280.54,12343.62
PO106924,2024-05-12,V1019,P2001,85,115.43,9811.92
PO116626,2024-05-12,V1016,P2034,18,992.65,17867.73
PO100524,2024-05-12,V1000,P2034,57,916.53,52242.13
PO107404,2024-05-12,V1012,P2028,9,174.87,1573.79
PO107528,2024-05-13,V1000,P2033,60,1270.17,76210.46
PO112178,2024-05-13,V1000,P2021,63,35.31,2224.81
PO114916,2024-05-13,V1002,P2009,24,77.6,1862.37
PO107174,2024-05-13,V1022,P2033,35,1207.24,42253.29
PO101423,2024-05-13,V1023,P2026,17,473.97,8057.46
PO113190,2024-05-13,V1001,P2034,19,865.35,16441.56
PO111145,2024-05-13,V1000,P2022,12,13.86,166.34
PO100822,2024-05-13,V1002,P2001,31,118.96,3687.86
PO122412,2024-05-13,V1000,P2001,35,130.28,4559.65
PO102162,2024-05-13,V1010,P2035,24,248.88,5973.03
PO110901,2024-05-13,V1011,P2020,26,19.76,513.66
PO117670,2024-05-13,V1001,P2008,3,36.05,108.14
PO102053,2024-05-13,V1028,P2019,42,127.98,5375.08
PO118515,2024-05-13,V1002,P2007,83,104.7,8689.72
PO103395,2024-05-13,V1000,P2017,28,1443.29,40412.21
PO103625,2024-05-13,V1025,P2033,32,1153.96,36926.72
PO113058,2024-05-13,V1006,P2011,40,60.03,2401.37
PO121775,2024-05-13,V1002,P2033,60,1134.48,68068.51
PO102273,2024-05-13,V1009,P2011,20,59.93,1198.54
PO108717,2024-05-13,V1018,P2034,28,911.17,25512.82
